RatePer10K,Shape__Length,OBJECTID,Deaths,TotalPop,ZIPCode,Note,Shape__Area,Place,Cases
19.4997310381926,355282.663136038,"1","2","14872","27006",,1744189234.37061,Advance,"29"
37.4531835205993,195922.003442792,"2","0","2136","27007",,592499585.594238,Ararat,"8"
13.6193394620361,191244.647442635,"3","0","2937","27009",,618093097.011353,Belews Creek,"4"
44.3540935132138,316910.589814884,"4","0","5411","27011",,1489580093.86462,Boonville,"24"
25.2124058851972,255774.303165276,"5","0","28954","27012",,1176567385.86804,Clemmons,"73"
26.1739799846035,379169.285246239,"6","1","6495","27013",,2066336247.98627,Cleveland,"17"
20.8986415882968,22299.1178929161,"7","0","957","27014",,21479098.032959,Cooleemee,"2"
11.8906064209275,211061.413302457,"8","0","1682","27016",,1068209590.0686,Danbury,"2"
89.4831034845773,566348.974052304,"9","0","9499","27017",,2962951682.04883,Dobson,"85"
70.551027855492,255811.974556888,"10","1","8221","27018",,2331567909.96985,East Bend,"58"
21.2564950401512,270248.259734795,"11","0","4234","27019",,977414017.819214,Germanton,"9"
76.9986893840105,316969.486887135,"12","2","6104","27020",,2114111622.36755,Hamptonville,"47"
25.5854051949497,210392.900707099,"13","0","17979","27021",,1469376476.14172,King,"46"
6.61375661375661,200803.000966771,"14","0","1512","27022",,918745327.278442,Lawsonville,"1"
27.3972602739726,183078.980128527,"15","1","12775","27023",,807172159.002075,Lewisville,"35"
29.8173686172195,278411.484773322,"16","0","2683","27024",,1265827411.39758,Lowgap,"8"
17.0909418008456,468723.596670606,"17","0","11117","27025",,2714649364.33142,Madison,"19"
4.97883993029624,172371.363079245,"18","0","4017","27027",,548179131.574585,Mayodan,"2"
43.5108242091373,567238.136149725,"19","0","28039","27028",,5475621774.30664,Mocksville,"122"
54.9932254722244,624989.724929863,"20","2","37641","27030",,4824085732.75671,Mount Airy,"207"
17.4904942965779,205025.773716105,"21","0","13150","27040",,763349953.536133,Pfafftown,"23"
11.2219451371571,324677.141569035,"22","0","8020","27041",,1629462738.40637,Pilot Mountain,"9"
41.6666666666667,113971.243586081,"23","0","720","27042",,290758639.069458,Pine Hall,"3"
23.2846941943496,395674.180712496,"24","0","6442","27043",,1935795027.06067,Pinnacle,"15"
51.1322132943755,154538.589918543,"25","1","9583","27045",,666085549.25769,Rural Hall,"49"
5.12032770097286,217125.573744555,"26","0","1953","27046",,1237681699.0647,Sandy Ridge,"1"
15.6372165754496,144984.839113672,"27","0","1279","27047",,576295820.815674,Siloam,"2"
12.3567737587059,325454.766660313,"28","0","8902","27048",,2355000804.03674,Stoneville,"11"
17.1400587659158,219088.1792708,"29","0","4084","27050",,703876500.567505,Tobaccoville,"7"
33.7878605044045,151066.808563308,"30","0","8287","27051",,524680317.775635,Walkertown,"28"
31.8059835006461,403203.611044297,"31","0","10061","27052",,2710320219.82117,Walnut Cove,"32"
15.8428390367554,413464.446930882,"32","0","3156","27053",,2152815477.55933,Westfield,"5"
23.0061349693252,201172.963339102,"33","0","2608","27054",,778193820.583862,Woodleaf,"6"
88.1481991598375,403366.49229781,"34","1","14521","27055",,3115987965.39453,Yadkinville,"128"
40.2943957896468,162957.922513793,"35","0","24321","27101",,356085731.400146,Winston Salem,"98"
58.4957445038951,146399.561156354,"36","3","36071","27103",,527249856.672729,Winston Salem,"211"
54.1129224381445,130394.134288752,"37","4","29383","27104",,337669863.683838,Winston Salem,"159"
