RatePer10K,Shape__Length,OBJECTID,Deaths,TotalPop,ZIPCode,Note,Shape__Area,Place,Cases
18.1549220010758,355282.663136038,"1","2","14872","27006",,1744189234.37061,Advance,"27"
23.4082397003745,195922.003442792,"2","0","2136","27007",,592499585.594238,Ararat,"5"
10.2145045965271,191244.647442635,"3","0","2937","27009",,618093097.011353,Belews Creek,"3"
35.1136573646276,316910.589814884,"4","0","5411","27011",,1489580093.86462,Boonville,"19"
16.5780203080749,255774.303165276,"5","0","28954","27012",,1176567385.86804,Clemmons,"48"
18.4757505773672,379169.285246239,"6","1","6495","27013",,2066336247.98627,Cleveland,"12"
10.4493207941484,22299.1178929161,"7","0","957","27014",,21479098.032959,Cooleemee,"1"
5.94530321046373,211061.413302457,"8","0","1682","27016",,1068209590.0686,Danbury,"1"
64.2172860301084,566348.974052304,"9","0","9499","27017",,2962951682.04883,Dobson,"61"
57.1706605035884,255811.974556888,"10","1","8221","27018",,2331567909.96985,East Bend,"47"
18.8946622579121,270248.259734795,"11","0","4234","27019",,977414017.819214,Germanton,"8"
62.2542595019659,316969.486887135,"12","2","6104","27020",,2114111622.36755,Hamptonville,"38"
21.1357695088715,210392.900707099,"13","0","17979","27021",,1469376476.14172,King,"38"
0,200803.000966771,"14","0","1512","27022",,918745327.278442,Lawsonville,"0"
22.7005870841487,183078.980128527,"15","1","12775","27023",,807172159.002075,Lewisville,"29"
18.6358553857622,278411.484773322,"16","0","2683","27024",,1265827411.39758,Lowgap,"5"
11.6938022847891,468723.596670606,"17","0","11117","27025",,2714649364.33142,Madison,"13"
2.48941996514812,172371.363079245,"18","0","4017","27027",,548179131.574585,Mayodan,"1"
32.8114412068904,567238.136149725,"19","0","28039","27028",,5475621774.30664,Mocksville,"92"
41.9755054329056,624989.724929863,"20","2","37641","27030",,4824085732.75671,Mount Airy,"158"
12.9277566539924,205025.773716105,"21","0","13150","27040",,763349953.536133,Pfafftown,"17"
7.48129675810474,324677.141569035,"22","0","8020","27041",,1629462738.40637,Pilot Mountain,"6"
41.6666666666667,113971.243586081,"23","0","720","27042",,290758639.069458,Pine Hall,"3"
20.1800683017696,395674.180712496,"24","0","6442","27043",,1935795027.06067,Pinnacle,"13"
38.6100386100386,154538.589918543,"25","0","9583","27045",,666085549.25769,Rural Hall,"37"
5.12032770097286,217125.573744555,"26","0","1953","27046",,1237681699.0647,Sandy Ridge,"1"
15.6372165754496,144984.839113672,"27","0","1279","27047",,576295820.815674,Siloam,"2"
11.2334306897326,325454.766660313,"28","0","8902","27048",,2355000804.03674,Stoneville,"10"
17.1400587659158,219088.1792708,"29","0","4084","27050",,703876500.567505,Tobaccoville,"7"
24.1341860745746,151066.808563308,"30","0","8287","27051",,524680317.775635,Walkertown,"20"
27.8302355630653,403203.611044297,"31","0","10061","27052",,2710320219.82117,Walnut Cove,"28"
6.33713561470215,413464.446930882,"32","0","3156","27053",,2152815477.55933,Westfield,"2"
7.66871165644172,201172.963339102,"33","0","2608","27054",,778193820.583862,Woodleaf,"2"
70.9317540114317,403366.49229781,"34","0","14521","27055",,3115987965.39453,Yadkinville,"103"
25.4923728465112,162957.922513793,"35","0","24321","27101",,356085731.400146,Winston Salem,"62"
41.5846524909207,146399.561156354,"36","3","36071","27103",,527249856.672729,Winston Salem,"150"
39.8189429261818,130394.134288752,"37","3","29383","27104",,337669863.683838,Winston Salem,"117"
95.5556661523914,208375.813794777,"38","2","40186","27105",,950547784.577881,Winston Salem,"384"
43.0145198333917,203893.681115083,"39","1","51378","27106",,787324720.967285,Winston Salem,"221"
77.2429050961245,319111.813640457,"40","3","52432","27107",,1859279716.41162,Winston Salem,"405"
62.3214749415736,213438.375685158,"41","2","38510","27127",,820319160.873047,Winston Salem,"240"
,4216.57245655308,"42",,"5","27157",Population <500 and Cases <5,827769.094482422,Winston Salem,
120.680197476687,188062.356665824,"43","7","21876","27203",,589408161.410522,Asheboro,"264"
54.1260239080726,588011.232518038,"44","2","34549","27205",,6255653514.79199,Asheboro,"187"
73.5680504466632,473699.237818467,"45","1","3806","27207",,2300194678.82397,Bear Creek,"28"
47.3092844470727,215638.108979383,"46","0","1691","27208",,1029479783.1405,Bennett,"8"
139.725367381354,259108.004034657,"47","2","4151","27209",,1198089302.20734,Biscoe,"58"
306.25,277007.39975067,"48","0","1600","27212",,1328181375.12305,Blanch,"49"
16.1743423852899,324969.092830869,"49","1","11747","27214",,1414533235.94788,Browns Summit,"19"
19.3798449612403,298200.358945539,"50","3","44892","27215",,1827823774.30115,Burlington,"87"
63.6649535936182,513818.51476852,"51","19","39111","27217",,3473433663.33496,Burlington,"249"
72.2471350274041,367384.611313313,"52","0","4014","27229",,2747739848.89313,Candor,"29"
9.765625,209108.769362036,"53","0","2048","27231",,987771348.581177,Cedar Grove,"2"
13.7098985467508,187154.002103638,"54","0","3647","27233",,703252829.253662,Climax,"5"
2.18579234972678,148521.339190303,"55","0","4575","27235",,380654027.583252,Colfax,"1"
17.6550005192647,429373.198159064,"56","0","9629","27239",,4319759872.9696,Denton,"17"
7.49625187406297,321391.030328654,"57","0","2668","27242",,1480408484.01825,Eagle Springs,"2"
25.7234726688103,311755.144165646,"58","0","4665","27243",,1142332751.10315,Efland,"12"
9.84070361030814,399696.340130384,"59","0","16259","27244",,1541989025.453,Elon,"16"
41.3650465356774,215710.992817749,"60","1","4835","27248",,942909114.352783,Franklinville,"20"
15.7244477723699,397477.611919868,"61","0","13355","27249",,1679803774.77087,Gibsonville,"21"
22.0848056537102,220926.147155476,"62","1","2264","27252",,1142470673.17163,Goldston,"5"
22.883295194508,521476.969804177,"63","1","31464","27253",,2351372927.78931,Graham,"72"
23.2558139534884,312686.877842211,"64","0","7740","27258",,473631125.268677,Haw River,"18"
64.9906600249066,133229.878739789,"65","5","25696","27260",,348441568.963501,High Point,"167"
40.3811985139719,171087.864383377,"66","3","24764","27262",,368730084.700928,High Point,"100"
27.7777777777778,249658.228757679,"67","0","22320","27263",,1121512604.52234,High Point,"62"
30.3769135457053,307481.490778656,"68","11","50038","27265",,1172957282.41284,High Point,"152"
5.89970501474926,8251.66869064816,"69","0","1695","27268",,2495618.64758301,High Point,"1"
23.5458592399102,502574.675043234,"70","0","27181","27278",,2885765742.02771,Hillsborough,"64"
45.822102425876,479969.724586594,"71","0","3710","27281",,2095606802.2608,Jackson Springs,"17"
9.03777791167078,168803.970950205,"72","1","16597","27282",,404066994.873657,Jamestown,"15"
26.8276324614353,161239.518798817,"73","0","2982","27283",,711286368.914917,Julian,"8"
22.4195299016032,420748.080109325,"74","2","56201","27284",,2233069317.10205,Kernersville,"126"
17.8079287682849,304615.616752016,"75","0","23585","27288",,1951079100.05676,Eden,"42"
6.50195058517555,314720.365319101,"76","0","1538","27291",,1492904663.44434,Leasburg,"1"
27.7342336910648,407599.915340798,"77","2","41465","27292",,4270233445.18579,Lexington,"115"
35.9776479293715,466742.919509858,"78","10","39191","27295",,3631502180.53174,Lexington,"141"
50.7662835249042,431527.987760386,"79","0","10440","27298",,2639148530.03284,Liberty,"53"
30.4529881994671,203597.604040365,"80","0","5254","27299",,822543412.257813,Linwood,"16"
18.9639684599261,287107.537324028,"81","2","10019","27301",,900133716.655151,Mc Leansville,"19"
19.813014674014,644303.59427532,"82","0","32302","27302",,3198656461.27478,Mebane,"64"
107.255520504732,263836.485514183,"83","1","1585","27305",,687167820.539429,Milton,"17"
35.3238015138772,426306.558627535,"84","1","5945","27306",,5305900334.83325,Mount Gilead,"21"
12.8474655454333,140986.043049622,"85","1","8562","27310",,526240082.103149,Oak Ridge,"11"
6.2111801242236,293760.993606137,"86","0","3220","27311",,1338371966.32642,Pelham,"2"
49.088043233506,617961.777569282,"87","18","22205","27312",,5005768374.64233,Pittsboro,"109"
93.3040614709111,181619.740165306,"88","15","7288","27313",,760352714.59021,Pleasant Garden,"68"
0,162162.976448062,"89","0","1138","27314",,773578280.842896,Prospect Hill,"0"
4.67289719626168,179457.95829655,"90","0","2140","27315",,697810511.310425,Providence,"1"
131.358300726663,278228.393914438,"91","3","7156","27316",,1975410509.03577,Ramseur,"94"
34.7319477900398,339539.515262609,"92","2","17851","27317",,1700826686.43616,Randleman,"62"
8.99881729829794,658218.836963247,"93","2","38894","27320",,6966725984.64832,Reidsville,"35"
52.1104742053153,409075.895347679,"94","0","7676","27325",,2401051783.47894,Robbins,"40"
16.2513542795233,359587.547530237,"95","0","3692","27326",,1884156536.74561,Ruffin,"6"
97.1438690581598,528161.840140257,"96","4","39529","27330",,6011213414.18433,Sanford,"384"
52.4605800470953,417113.164836099,"97","1","33549","27332",,2996782209.29614,Sanford,"176"
,3852.87240074502,"98",,"34","27340",Population <500 and Cases <5,694758.987792969,Saxapahaw,
29.2096219931271,311632.157547413,"99","0","5820","27341",,2678433259.4787,Seagrove,"17"
5.43478260869565,348769.311430722,"100","0","1840","27343",,1390260353.39624,Semora,"1"
264.385692068429,607903.308882544,"101","11","19290","27344",,4591228058.44531,Siler City,"510"
11.965811965812,381750.490582419,"102","0","5850","27349",,1831279532.651,Snow Camp,"7"
7.9914757591902,204602.636460839,"103","0","7508","27350",,1066449848.573,Sophia,"6"
71.9649561952441,245160.332752788,"104","0","3196","27355",,1016358702.6969,Staley,"23"
65.4711073156846,348288.37985576,"105","1","3513","27356",,1815293543.21783,Star,"23"
21.6216216216216,223115.118835702,"106","1","8325","27357",,1273124268.28796,Stokesdale,"18"
18.1704260651629,323017.176053331,"107","1","15960","27358",,1557557662.14905,Summerfield,"29"
30.8290745070452,372395.85217249,"108","0","48331","27360",,2458732404.91687,Thomasville,"149"
24.6204349610176,344702.900725307,"109","0","14622","27370",,1663817222.16028,Trinity,"36"
37.2846490100283,473833.643450898,"110","0","7778","27371",,4076136455.00793,Troy,"29"
16.1877782274383,320932.333330313,"111","1","9884","27376",,1781050002.06519,West End,"16"
21.8818380743982,183024.518653502,"112","0","9597","27377",,736936774.92627,Whitsett,"21"
16.5098233448902,422550.665080929,"113","0","6057","27379",,2663338769.75159,Yanceyville,"10"
31.1557291924237,100334.769337553,"114","3","20221","27401",,171748092.127686,Greensboro,"63"
14.5690384434627,87465.2545388649,"115","2","21278","27403",,159396286.028687,Greensboro,"31"
60.5598933536469,284328.526421691,"116","6","52510","27405",,886695637.391357,Greensboro,"318"
19.7514607851206,327705.317343953,"117","12","60755","27406",,1894160074.00403,Greensboro,"120"
38.1242851696531,227731.576408348,"118","7","49837","27407",,840498790.451172,Greensboro,"190"
13.7883488452258,80148.1616765212,"119","0","17406","27408",,221403500.549561,Greensboro,"24"
20.6093689077034,239783.02449594,"120","2","17953","27409",,603872824.646484,Greensboro,"37"
9.83008004493751,272309.563854046,"121","3","56968","27410",,859363574.914917,Greensboro,"56"
0,5860.23208289576,"122","0","847","27411",,713742.998291016,Greensboro,"0"
0,13054.7888333439,"123","0","1886","27412",,4771290.83532715,Greensboro,"0"
17.1250470938795,198282.860420201,"124","2","29197","27455",,816075696.678345,Greensboro,"50"
,7774.18760349114,"125",,"13","27498",Population <500 and Cases <5,3369264.12316895,Greensboro,
19.2145468178836,329143.189780915,"126","1","21338","27501",,1683348454.90833,Angier,"41"
18.515555352367,242725.298081049,"127","1","43747","27502",,840126405.51062,Apex,"81"
19.3852118526724,246183.053747647,"128","0","7222","27503",,1054708975.44934,Bahama,"14"
33.0882352941176,486262.181304732,"129","1","16320","27504",,2584462015.08862,Benson,"54"
49.2610837438424,320128.840505679,"130","2","7308","27505",,1509842573.20557,Broadway,"36"
43.8382854359474,266873.357504053,"131","0","2053","27507",,1354883649.98218,Bullock,"9"
