RatePer10K,Shape__Length,OBJECTID,Deaths,TotalPop,ZIPCode,Note,Shape__Area,Place,Cases
37.6546530392684,355282.663136038,"1","3","14872","27006",,1744189234.37061,Advance,"56"
74.9063670411985,195922.003442792,"2","0","2136","27007",,592499585.594238,Ararat,"16"
23.8338440585632,191244.647442635,"3","0","2937","27009",,618093097.011353,Belews Creek,"7"
77.6196636481242,316910.589814884,"4","0","5411","27011",,1489580093.86462,Boonville,"42"
70.1112108862333,255774.303165276,"5","0","28954","27012",,1176567385.86804,Clemmons,"203"
72.3633564280215,379169.285246239,"6","2","6495","27013",,2066336247.98627,Cleveland,"47"
20.8986415882968,22299.1178929161,"7","0","957","27014",,21479098.032959,Cooleemee,"2"
23.7812128418549,211061.413302457,"8","0","1682","27016",,1068209590.0686,Danbury,"4"
153.700389514686,566348.974052304,"9","0","9499","27017",,2962951682.04883,Dobson,"146"
97.3117625592994,255811.974556888,"10","2","8221","27018",,2331567909.96985,East Bend,"80"
54.3221539914974,270248.259734795,"11","0","4234","27019",,977414017.819214,Germanton,"23"
121.231979030144,316969.486887135,"12","2","6104","27020",,2114111622.36755,Hamptonville,"74"
49.50219700762,210392.900707099,"13","1","17979","27021",,1469376476.14172,King,"89"
19.8412698412698,200803.000966771,"14","0","1512","27022",,918745327.278442,Lawsonville,"3"
73.5812133072407,183078.980128527,"15","1","12775","27023",,807172159.002075,Lewisville,"94"
37.2717107715244,278411.484773322,"16","0","2683","27024",,1265827411.39758,Lowgap,"10"
26.0861743276064,468723.596670606,"17","0","11117","27025",,2714649364.33142,Madison,"29"
22.4047796863331,172371.363079245,"18","0","4017","27027",,548179131.574585,Mayodan,"9"
77.7488498163273,567238.136149725,"19","0","28039","27028",,5475621774.30664,Mocksville,"218"
83.1540075980978,624989.724929863,"20","3","37641","27030",,4824085732.75671,Mount Airy,"313"
43.3460076045627,205025.773716105,"21","0","13150","27040",,763349953.536133,Pfafftown,"57"
53.6159600997506,324677.141569035,"22","0","8020","27041",,1629462738.40637,Pilot Mountain,"43"
69.4444444444444,113971.243586081,"23","0","720","27042",,290758639.069458,Pine Hall,"5"
65.1971437441788,395674.180712496,"24","0","6442","27043",,1935795027.06067,Pinnacle,"42"
93.9163101325263,154538.589918543,"25","1","9583","27045",,666085549.25769,Rural Hall,"90"
10.2406554019457,217125.573744555,"26","0","1953","27046",,1237681699.0647,Sandy Ridge,"2"
46.9116497263487,144984.839113672,"27","0","1279","27047",,576295820.815674,Siloam,"6"
35.9469782071445,325454.766660313,"28","0","8902","27048",,2355000804.03674,Stoneville,"32"
48.9715964740451,219088.1792708,"29","0","4084","27050",,703876500.567505,Tobaccoville,"20"
66.3690117050803,151066.808563308,"30","0","8287","27051",,524680317.775635,Walkertown,"55"
45.7211012821787,403203.611044297,"31","0","10061","27052",,2710320219.82117,Walnut Cove,"46"
28.5171102661597,413464.446930882,"32","0","3156","27053",,2152815477.55933,Westfield,"9"
115.030674846626,201172.963339102,"33","0","2608","27054",,778193820.583862,Woodleaf,"30"
126.713036292266,403366.49229781,"34","2","14521","27055",,3115987965.39453,Yadkinville,"184"
68.253772460014,162957.922513793,"35","0","24321","27101",,356085731.400146,Winston Salem,"166"
95.3674697125114,146399.561156354,"36","9","36071","27103",,527249856.672729,Winston Salem,"344"
98.6965252016472,130394.134288752,"37","4","29383","27104",,337669863.683838,Winston Salem,"290"
181.157617080575,208375.813794777,"38","5","40186","27105",,950547784.577881,Winston Salem,"728"
97.901825684145,203893.681115083,"39","4","51378","27106",,787324720.967285,Winston Salem,"503"
158.681721086359,319111.813640457,"40","7","52432","27107",,1859279716.41162,Winston Salem,"832"
141.521682679823,213438.375685158,"41","5","38510","27127",,820319160.873047,Winston Salem,"545"
18000,4216.57245655308,"42","0","5","27157",,827769.094482422,Winston Salem,"9"
234.960687511428,188062.356665824,"43","15","21876","27203",,589408161.410522,Asheboro,"514"
129.092014240644,588011.232518038,"44","4","34549","27205",,6255653514.79199,Asheboro,"446"
136.626379400946,473699.237818467,"45","1","3806","27207",,2300194678.82397,Bear Creek,"52"
100.53222945003,215638.108979383,"46","0","1691","27208",,1029479783.1405,Bennett,"17"
325.222837870393,259108.004034657,"47","6","4151","27209",,1198089302.20734,Biscoe,"135"
293.75,277007.39975067,"48","0","1600","27212",,1328181375.12305,Blanch,"47"
60.4409636502937,324969.092830869,"49","1","11747","27214",,1414533235.94788,Browns Summit,"71"
77.5193798449612,298200.358945539,"50","4","44892","27215",,1827823774.30115,Burlington,"348"
187.67098770167,513818.51476852,"51","34","39111","27217",,3473433663.33496,Burlington,"734"
241.654210264076,367384.611313313,"52","0","4014","27229",,2747739848.89313,Candor,"97"
24.4140625,209108.769362036,"53","0","2048","27231",,987771348.581177,Cedar Grove,"5"
27.4197970935015,187154.002103638,"54","0","3647","27233",,703252829.253662,Climax,"10"
45.9016393442623,148521.339190303,"55","0","4575","27235",,380654027.583252,Colfax,"21"
45.6952954616263,429373.198159064,"56","2","9629","27239",,4319759872.9696,Denton,"44"
52.4737631184408,321391.030328654,"57","0","2668","27242",,1480408484.01825,Eagle Springs,"14"
83.6012861736334,311755.144165646,"58","1","4665","27243",,1142332751.10315,Efland,"39"
29.5221108309244,399696.340130384,"59","0","16259","27244",,1541989025.453,Elon,"48"
68.2523267838676,215710.992817749,"60","1","4835","27248",,942909114.352783,Franklinville,"33"
50.1684762261325,397477.611919868,"61","0","13355","27249",,1679803774.77087,Gibsonville,"67"
44.1696113074205,220926.147155476,"62","1","2264","27252",,1142470673.17163,Goldston,"10"
90.2618866005594,521476.969804177,"63","1","31464","27253",,2351372927.78931,Graham,"284"
74.9354005167959,312686.877842211,"64","0","7740","27258",,473631125.268677,Haw River,"58"
122.19800747198,133229.878739789,"65","11","25696","27260",,348441568.963501,High Point,"314"
87.627200775319,171087.864383377,"66","5","24764","27262",,368730084.700928,High Point,"217"
76.1648745519713,249658.228757679,"67","1","22320","27263",,1121512604.52234,High Point,"170"
64.9506375154882,307481.490778656,"68","20","50038","27265",,1172957282.41284,High Point,"325"
5.89970501474926,8251.66869064816,"69","0","1695","27268",,2495618.64758301,High Point,"1"
68.4301534159891,502574.675043234,"70","0","27181","27278",,2885765742.02771,Hillsborough,"186"
72.7762803234501,479969.724586594,"71","0","3710","27281",,2095606802.2608,Jackson Springs,"27"
41.5737783936856,168803.970950205,"72","2","16597","27282",,404066994.873657,Jamestown,"69"
57.00871898055,161239.518798817,"73","0","2982","27283",,711286368.914917,Julian,"17"
65.6571947118379,420748.080109325,"74","4","56201","27284",,2233069317.10205,Kernersville,"369"
43.6718253126988,304615.616752016,"75","0","23585","27288",,1951079100.05676,Eden,"103"
6.50195058517555,314720.365319101,"76","0","1538","27291",,1492904663.44434,Leasburg,"1"
99.3609067888581,407599.915340798,"77","4","41465","27292",,4270233445.18579,Lexington,"412"
84.2030057921462,466742.919509858,"78","11","39191","27295",,3631502180.53174,Lexington,"330"
82.3754789272031,431527.987760386,"79","0","10440","27298",,2639148530.03284,Liberty,"86"
74.229158736201,203597.604040365,"80","0","5254","27299",,822543412.257813,Linwood,"39"
55.8938017766244,287107.537324028,"81","2","10019","27301",,900133716.655151,Mc Leansville,"56"
73.0604916104266,644303.59427532,"82","0","32302","27302",,3198656461.27478,Mebane,"236"
157.728706624606,263836.485514183,"83","1","1585","27305",,687167820.539429,Milton,"25"
89.1505466778806,426306.558627535,"84","2","5945","27306",,5305900334.83325,Mount Gilead,"53"
35.0385423966363,140986.043049622,"85","1","8562","27310",,526240082.103149,Oak Ridge,"30"
24.8447204968944,293760.993606137,"86","0","3220","27311",,1338371966.32642,Pelham,"8"
63.0488628687233,617961.777569282,"87","19","22205","27312",,5005768374.64233,Pittsboro,"140"
126.234906695939,181619.740165306,"88","16","7288","27313",,760352714.59021,Pleasant Garden,"92"
43.9367311072056,162162.976448062,"89","0","1138","27314",,773578280.842896,Prospect Hill,"5"
23.3644859813084,179457.95829655,"90","0","2140","27315",,697810511.310425,Providence,"5"
201.229737283399,278228.393914438,"91","10","7156","27316",,1975410509.03577,Ramseur,"144"
94.6725673631729,339539.515262609,"92","3","17851","27317",,1700826686.43616,Randleman,"169"
37.5379235871857,658218.836963247,"93","3","38894","27320",,6966725984.64832,Reidsville,"146"
136.789994788953,409075.895347679,"94","0","7676","27325",,2401051783.47894,Robbins,"105"
59.5882990249187,359587.547530237,"95","1","3692","27326",,1884156536.74561,Ruffin,"22"
163.4243213843,528161.840140257,"96","7","39529","27330",,6011213414.18433,Sanford,"646"
116.844019195803,417113.164836099,"97","3","33549","27332",,2996782209.29614,Sanford,"392"
,3852.87240074502,"98",,"34","27340",Population <500 and Cases <5,694758.987792969,Saxapahaw,
65.2920962199313,311632.157547413,"99","0","5820","27341",,2678433259.4787,Seagrove,"38"
21.7391304347826,348769.311430722,"100","0","1840","27343",,1390260353.39624,Semora,"4"
373.250388802488,607903.308882544,"101","21","19290","27344",,4591228058.44531,Siler City,"720"
32.4786324786325,381750.490582419,"102","0","5850","27349",,1831279532.651,Snow Camp,"19"
