RatePer10K,Shape__Length,OBJECTID,Deaths,TotalPop,ZIPCode,Note,Shape__Area,Place,Cases
45.0511027434104,355282.663136038,"1","3","14872","27006",,1744189234.37061,Advance,"67"
88.9513108614232,195922.003442792,"2","0","2136","27007",,592499585.594238,Ararat,"19"
27.2386789240722,191244.647442635,"3","0","2937","27009",,618093097.011353,Belews Creek,"8"
86.8600997967104,316910.589814884,"4","0","5411","27011",,1489580093.86462,Boonville,"47"
77.0187193479312,255774.303165276,"5","0","28954","27012",,1176567385.86804,Clemmons,"223"
84.6805234795997,379169.285246239,"6","2","6495","27013",,2066336247.98627,Cleveland,"55"
62.6959247648903,22299.1178929161,"7","0","957","27014",,21479098.032959,Cooleemee,"6"
23.7812128418549,211061.413302457,"8","0","1682","27016",,1068209590.0686,Danbury,"4"
173.702494999474,566348.974052304,"9","0","9499","27017",,2962951682.04883,Dobson,"165"
104.610144751247,255811.974556888,"10","2","8221","27018",,2331567909.96985,East Bend,"86"
56.6839867737364,270248.259734795,"11","0","4234","27019",,977414017.819214,Germanton,"24"
129.423328964613,316969.486887135,"12","2","6104","27020",,2114111622.36755,Hamptonville,"79"
56.1766505367373,210392.900707099,"13","1","17979","27021",,1469376476.14172,King,"101"
26.4550264550265,200803.000966771,"14","0","1512","27022",,918745327.278442,Lawsonville,"4"
80.6262230919765,183078.980128527,"15","1","12775","27023",,807172159.002075,Lewisville,"103"
48.4532240029817,278411.484773322,"16","0","2683","27024",,1265827411.39758,Lowgap,"13"
30.5837905909868,468723.596670606,"17","0","11117","27025",,2714649364.33142,Madison,"34"
27.3836196166293,172371.363079245,"18","0","4017","27027",,548179131.574585,Mayodan,"11"
90.5881094190235,567238.136149725,"19","0","28039","27028",,5475621774.30664,Mocksville,"254"
100.422411731888,624989.724929863,"20","5","37641","27030",,4824085732.75671,Mount Airy,"378"
57.0342205323194,205025.773716105,"21","1","13150","27040",,763349953.536133,Pfafftown,"75"
66.0847880299252,324677.141569035,"22","0","8020","27041",,1629462738.40637,Pilot Mountain,"53"
69.4444444444444,113971.243586081,"23","1","720","27042",,290758639.069458,Pine Hall,"5"
85.3772120459485,395674.180712496,"24","1","6442","27043",,1935795027.06067,Pinnacle,"55"
107.481999373891,154538.589918543,"25","2","9583","27045",,666085549.25769,Rural Hall,"103"
25.6016385048643,217125.573744555,"26","0","1953","27046",,1237681699.0647,Sandy Ridge,"5"
54.7302580140735,144984.839113672,"27","0","1279","27047",,576295820.815674,Siloam,"7"
37.0703212761177,325454.766660313,"28","0","8902","27048",,2355000804.03674,Stoneville,"33"
58.7659157688541,219088.1792708,"29","0","4084","27050",,703876500.567505,Tobaccoville,"24"
74.8159768311814,151066.808563308,"30","0","8287","27051",,524680317.775635,Walkertown,"62"
48.7029122353643,403203.611044297,"31","0","10061","27052",,2710320219.82117,Walnut Cove,"49"
41.191381495564,413464.446930882,"32","0","3156","27053",,2152815477.55933,Westfield,"13"
115.030674846626,201172.963339102,"33","0","2608","27054",,778193820.583862,Woodleaf,"30"
152.882032917843,403366.49229781,"34","2","14521","27055",,3115987965.39453,Yadkinville,"222"
80.9999588832696,162957.922513793,"35","0","24321","27101",,356085731.400146,Winston Salem,"197"
109.229020542818,146399.561156354,"36","9","36071","27103",,527249856.672729,Winston Salem,"394"
108.225844876289,130394.134288752,"37","7","29383","27104",,337669863.683838,Winston Salem,"318"
203.055790573832,208375.813794777,"38","6","40186","27105",,950547784.577881,Winston Salem,"816"
107.828253338005,203893.681115083,"39","5","51378","27106",,787324720.967285,Winston Salem,"554"
173.176685993287,319111.813640457,"40","8","52432","27107",,1859279716.41162,Winston Salem,"908"
155.284341729421,213438.375685158,"41","5","38510","27127",,820319160.873047,Winston Salem,"598"
18000,4216.57245655308,"42","0","5","27157",,827769.094482422,Winston Salem,"9"
266.044980800878,188062.356665824,"43","15","21876","27203",,589408161.410522,Asheboro,"582"
142.695881212191,588011.232518038,"44","4","34549","27205",,6255653514.79199,Asheboro,"493"
141.881240147136,473699.237818467,"45","1","3806","27207",,2300194678.82397,Bear Creek,"54"
100.53222945003,215638.108979383,"46","0","1691","27208",,1029479783.1405,Bennett,"17"
392.67646350277,259108.004034657,"47","8","4151","27209",,1198089302.20734,Biscoe,"163"
293.75,277007.39975067,"48","0","1600","27212",,1328181375.12305,Blanch,"47"
67.2512130756789,324969.092830869,"49","1","11747","27214",,1414533235.94788,Browns Summit,"79"
94.0033859039473,298200.358945539,"50","4","44892","27215",,1827823774.30115,Burlington,"422"
221.165401038071,513818.51476852,"51","34","39111","27217",,3473433663.33496,Burlington,"865"
276.532137518685,367384.611313313,"52","0","4014","27229",,2747739848.89313,Candor,"111"
43.9453125,209108.769362036,"53","0","2048","27231",,987771348.581177,Cedar Grove,"9"
32.9037565122018,187154.002103638,"54","0","3647","27233",,703252829.253662,Climax,"12"
48.0874316939891,148521.339190303,"55","0","4575","27235",,380654027.583252,Colfax,"22"
51.9264721154845,429373.198159064,"56","3","9629","27239",,4319759872.9696,Denton,"50"
71.2143928035982,321391.030328654,"57","0","2668","27242",,1480408484.01825,Eagle Springs,"19"
96.4630225080386,311755.144165646,"58","1","4665","27243",,1142332751.10315,Efland,"45"
38.7477704655883,399696.340130384,"59","0","16259","27244",,1541989025.453,Elon,"63"
74.4570837642192,215710.992817749,"60","1","4835","27248",,942909114.352783,Franklinville,"36"
63.6465743167353,397477.611919868,"61","0","13355","27249",,1679803774.77087,Gibsonville,"85"
48.5865724381625,220926.147155476,"62","1","2264","27252",,1142470673.17163,Goldston,"11"
122.997711670481,521476.969804177,"63","3","31464","27253",,2351372927.78931,Graham,"387"
91.7312661498708,312686.877842211,"64","0","7740","27258",,473631125.268677,Haw River,"71"
129.20298879203,133229.878739789,"65","11","25696","27260",,348441568.963501,High Point,"332"
98.5301243740914,171087.864383377,"66","5","24764","27262",,368730084.700928,High Point,"244"
87.8136200716846,249658.228757679,"67","1","22320","27263",,1121512604.52234,High Point,"196"
71.9453215556177,307481.490778656,"68","21","50038","27265",,1172957282.41284,High Point,"360"
5.89970501474926,8251.66869064816,"69","0","1695","27268",,2495618.64758301,High Point,"1"
75.0524263272139,502574.675043234,"70","0","27181","27278",,2885765742.02771,Hillsborough,"204"
83.5579514824798,479969.724586594,"71","0","3710","27281",,2095606802.2608,Jackson Springs,"31"
54.8291859974694,168803.970950205,"72","2","16597","27282",,404066994.873657,Jamestown,"91"
67.0690811535882,161239.518798817,"73","0","2982","27283",,711286368.914917,Julian,"20"
75.7993630006583,420748.080109325,"74","4","56201","27284",,2233069317.10205,Kernersville,"426"
48.3358066567734,304615.616752016,"75","0","23585","27288",,1951079100.05676,Eden,"114"
6.50195058517555,314720.365319101,"76","0","1538","27291",,1492904663.44434,Leasburg,"1"
105.390088026046,407599.915340798,"77","4","41465","27292",,4270233445.18579,Lexington,"437"
91.8578245005231,466742.919509858,"78","11","39191","27295",,3631502180.53174,Lexington,"360"
92.911877394636,431527.987760386,"79","0","10440","27298",,2639148530.03284,Liberty,"97"
76.1324704986677,203597.604040365,"80","0","5254","27299",,822543412.257813,Linwood,"40"
67.8710450144725,287107.537324028,"81","2","10019","27301",,900133716.655151,Mc Leansville,"68"
84.8244690731224,644303.59427532,"82","0","32302","27302",,3198656461.27478,Mebane,"274"
157.728706624606,263836.485514183,"83","1","1585","27305",,687167820.539429,Milton,"25"
148.023549201009,426306.558627535,"84","2","5945","27306",,5305900334.83325,Mount Gilead,"88"
39.7103480495211,140986.043049622,"85","1","8562","27310",,526240082.103149,Oak Ridge,"34"
